OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,UnitPrice,Quantity,Country,LineAmount
O00095,2025-04-09,C149,P021,Cricket Bat,Sports,1517.12,1,UK,1517.12
O00095,2025-04-09,C149,P001,Smartphone,Electronics,17996.92,3,USA,53990.759999999995
O00095,2025-04-09,C149,P012,Wheat Flour 5kg,Groceries,341.01,1,USA,341.01
O00096,2025-11-19,C004,P001,Smartphone,Electronics,19075.66,2,Canada,38151.32
O00096,2025-11-19,C004,P011,Rice 5kg,Groceries,354.34,3,Australia,1063.02
O00097,2025-11-10,C087,P010,Formal Shirt,Fashion,1188.39,1,USA,1188.39
O00097,2025-11-10,C087,P023,Yoga Mat,Sports,692.86,2,Canada,1385.72
O00098,2025-04-21,C048,P020,Water Bottle,Home & Kitchen,267.77,2,Australia,535.54
O00099,2025-05-21,C073,P008,Sneakers,Fashion,2738.85,1,Australia,2738.85
O00099,2025-05-21,C073,P005,Smartwatch,Electronics,6896.72,3,UK,20690.16
O00099,2025-05-21,C073,P009,Jacket,Fashion,3217.71,1,India,3217.71
O00099,2025-05-21,C073,P006,T-Shirt,Fashion,766.54,1,UK,766.54
O00100,2025-10-10,C193,P023,Yoga Mat,Sports,666.28,3,Canada,1998.84
O00100,2025-10-10,C193,P001,Smartphone,Electronics,18581.92,1,Australia,18581.92
O00100,2025-10-10,C193,P020,Water Bottle,Home & Kitchen,244.68,3,Canada,734.04
O00100,2025-10-10,C193,P018,Dinner Set,Home & Kitchen,3052.7,1,Australia,3052.7
O00100,2025-10-10,C193,P015,Tea 500g,Groceries,237.97,1,Australia,237.97
O00101,2025-02-28,C118,P023,Yoga Mat,Sports,761.05,2,USA,1522.1
O00102,2025-06-06,C062,P008,Sneakers,Fashion,2428.98,2,UK,4857.96
O00102,2025-06-06,C062,P013,Cooking Oil 1L,Groceries,174.21,1,Canada,174.21
O00103,2025-05-28,C041,P008,Sneakers,Fashion,2729.28,1,UK,2729.28
O00103,2025-05-28,C041,P007,Jeans,Fashion,1470.59,1,Canada,1470.59
O00103,2025-05-28,C041,P012,Wheat Flour 5kg,Groceries,321.93,2,Australia,643.86
O00103,2025-05-28,C041,P016,Mixer Grinder,Home & Kitchen,3047.39,1,Canada,3047.39
O00104,2025-11-01,C007,P007,Jeans,Fashion,1483.21,3,Australia,4449.63
O00105,2025-03-14,C123,P022,Football,Sports,935.61,2,USA,1871.22
O00105,2025-03-14,C123,P012,Wheat Flour 5kg,Groceries,349.67,2,USA,699.34
O00105,2025-03-14,C123,P006,T-Shirt,Fashion,749.53,2,UK,1499.06
O00106,2025-11-15,C164,P012,Wheat Flour 5kg,Groceries,341.79,2,Australia,683.58
O00106,2025-11-15,C164,P023,Yoga Mat,Sports,731.18,2,UK,1462.36
O00106,2025-11-15,C164,P005,Smartwatch,Electronics,7390.73,3,USA,22172.19
O00106,2025-11-15,C164,P002,Laptop,Electronics,57606.91,2,Australia,115213.82
O00106,2025-11-15,C164,P018,Dinner Set,Home & Kitchen,2686.88,3,USA,8060.64
O00107,2025-05-30,C063,P019,Bedsheet,Home & Kitchen,955.81,1,UK,955.81
O00107,2025-05-30,C063,P018,Dinner Set,Home & Kitchen,3007.12,1,UK,3007.12
O00107,2025-05-30,C063,P012,Wheat Flour 5kg,Groceries,342.68,3,India,1028.04
O00108,2025-05-20,C196,P002,Laptop,Electronics,56553.2,2,Australia,113106.4
O00108,2025-05-20,C196,P017,Pressure Cooker,Home & Kitchen,2381.84,2,Canada,4763.68
O00108,2025-05-20,C196,P011,Rice 5kg,Groceries,356.75,3,India,1070.25
O00108,2025-05-20,C196,P006,T-Shirt,Fashion,729.11,3,Australia,2187.33
O00109,2025-03-28,C165,P024,Dumbbells 5kg,Sports,1249.4,2,UK,2498.8
O00109,2025-03-28,C165,P010,Formal Shirt,Fashion,1179.52,2,Canada,2359.04
O00109,2025-03-28,C165,P019,Bedsheet,Home & Kitchen,930.18,3,India,2790.54
O00109,2025-03-28,C165,P009,Jacket,Fashion,3242.16,2,UK,6484.32
O00109,2025-03-28,C165,P004,Bluetooth Speaker,Electronics,3541.23,2,USA,7082.46
O00110,2025-12-20,C193,P009,Jacket,Fashion,3278.15,1,India,3278.15
O00110,2025-12-20,C193,P006,T-Shirt,Fashion,729.19,1,UK,729.19
O00110,2025-12-20,C193,P004,Bluetooth Speaker,Electronics,3678.45,1,UK,3678.45
O00111,2025-04-27,C029,P008,Sneakers,Fashion,2400.12,2,Canada,4800.24
O00111,2025-04-27,C029,P021,Cricket Bat,Sports,1546.9,3,Canada,4640.700000000001
O00111,2025-04-27,C029,P011,Rice 5kg,Groceries,335.99,3,India,1007.97
O00112,2025-06-22,C049,P005,Smartwatch,Electronics,6701.09,3,Canada,20103.27
O00112,2025-06-22,C049,P021,Cricket Bat,Sports,1556.34,1,Australia,1556.34
O00113,2025-11-14,C112,P025,Badminton Racket,Sports,845.53,1,UK,845.53
O00113,2025-11-14,C112,P014,Sugar 1kg,Groceries,54.24,1,UK,54.24
O00114,2025-04-04,C130,P014,Sugar 1kg,Groceries,57.98,1,Australia,57.98
O00114,2025-04-04,C130,P004,Bluetooth Speaker,Electronics,3637.53,3,USA,10912.59
O00114,2025-04-04,C130,P013,Cooking Oil 1L,Groceries,170.64,3,Canada,511.91999999999996
O00114,2025-04-04,C130,P020,Water Bottle,Home & Kitchen,274.37,3,Canada,823.11
O00115,2025-12-06,C101,P004,Bluetooth Speaker,Electronics,3696.09,2,UK,7392.18
O00115,2025-12-06,C101,P023,Yoga Mat,Sports,763.02,3,UK,2289.06
O00115,2025-12-06,C101,P020,Water Bottle,Home & Kitchen,269.68,1,Australia,269.68
O00115,2025-12-06,C101,P017,Pressure Cooker,Home & Kitchen,2169.69,3,Australia,6509.07
O00116,2025-10-18,C013,P013,Cooking Oil 1L,Groceries,167.32,1,UK,167.32
O00116,2025-10-18,C013,P017,Pressure Cooker,Home & Kitchen,2313.12,3,Australia,6939.36
O00116,2025-10-18,C013,P020,Water Bottle,Home & Kitchen,259.21,3,UK,777.6299999999999
O00116,2025-10-18,C013,P015,Tea 500g,Groceries,239.63,3,USA,718.89
O00117,2025-01-28,C183,P008,Sneakers,Fashion,2616.6,1,India,2616.6
O00117,2025-01-28,C183,P016,Mixer Grinder,Home & Kitchen,3073.5,1,UK,3073.5
O00117,2025-01-28,C183,P001,Smartphone,Electronics,18817.04,1,Canada,18817.04
O00117,2025-01-28,C183,P020,Water Bottle,Home & Kitchen,244.23,1,Canada,244.23
O00117,2025-01-28,C183,P025,Badminton Racket,Sports,814.62,2,India,1629.24
O00118,2025-05-22,C093,P013,Cooking Oil 1L,Groceries,162.16,1,India,162.16
O00118,2025-05-22,C093,P021,Cricket Bat,Sports,1623.66,3,UK,4870.9800000000005
O00119,2025-02-14,C007,P006,T-Shirt,Fashion,673.94,1,UK,673.94
O00119,2025-02-14,C007,P020,Water Bottle,Home & Kitchen,240.16,2,Canada,480.32
O00119,2025-02-14,C007,P002,Laptop,Electronics,54142.27,2,Canada,108284.54
O00120,2025-12-24,C050,P021,Cricket Bat,Sports,1627.1,2,USA,3254.2
O00120,2025-12-24,C050,P002,Laptop,Electronics,59383.44,2,USA,118766.88
O00121,2025-01-11,C031,P019,Bedsheet,Home & Kitchen,932.53,1,UK,932.53
O00121,2025-01-11,C031,P004,Bluetooth Speaker,Electronics,3777.66,1,Australia,3777.66
O00121,2025-01-11,C031,P023,Yoga Mat,Sports,745.34,1,Canada,745.34
O00121,2025-01-11,C031,P017,Pressure Cooker,Home & Kitchen,2154.4,2,USA,4308.8
O00122,2025-07-27,C077,P014,Sugar 1kg,Groceries,55.57,3,Canada,166.71
O00123,2025-03-13,C039,P001,Smartphone,Electronics,19069.55,1,Australia,19069.55
O00124,2025-07-09,C069,P011,Rice 5kg,Groceries,382.3,2,UK,764.6
O00124,2025-07-09,C069,P003,Headphones,Electronics,2669.68,2,Australia,5339.36
O00124,2025-07-09,C069,P016,Mixer Grinder,Home & Kitchen,3043.09,3,Canada,9129.27
O00124,2025-07-09,C069,P017,Pressure Cooker,Home & Kitchen,2321.82,1,USA,2321.82
O00125,2025-10-13,C145,P002,Laptop,Electronics,54027.88,2,Canada,108055.76
O00125,2025-10-13,C145,P022,Football,Sports,959.41,1,India,959.41
O00125,2025-10-13,C145,P003,Headphones,Electronics,2445.93,1,UK,2445.93
O00125,2025-10-13,C145,P021,Cricket Bat,Sports,1581.52,2,UK,3163.04
O00125,2025-10-13,C145,P006,T-Shirt,Fashion,706.17,2,UK,1412.34
O00126,2025-06-20,C103,P007,Jeans,Fashion,1568.35,3,UK,4705.049999999999
O00127,2025-01-06,C017,P018,Dinner Set,Home & Kitchen,3016.8,3,USA,9050.400000000001
O00127,2025-01-06,C017,P008,Sneakers,Fashion,2746.89,2,India,5493.78
O00127,2025-01-06,C017,P021,Cricket Bat,Sports,1646.59,3,USA,4939.7699999999995
O00128,2025-05-17,C132,P022,Football,Sports,970.58,2,USA,1941.16
O00128,2025-05-17,C132,P006,T-Shirt,Fashion,695.98,3,India,2087.94
O00128,2025-05-17,C132,P021,Cricket Bat,Sports,1467.89,2,UK,2935.78
O00128,2025-05-17,C132,P012,Wheat Flour 5kg,Groceries,332.98,2,Canada,665.96
O00129,2025-04-26,C177,P019,Bedsheet,Home & Kitchen,982.26,1,UK,982.26
O00129,2025-04-26,C177,P009,Jacket,Fashion,3200.99,1,USA,3200.99
O00129,2025-04-26,C177,P010,Formal Shirt,Fashion,1153.62,1,Australia,1153.62
O00129,2025-04-26,C177,P008,Sneakers,Fashion,2742.71,3,Australia,8228.130000000001
O00129,2025-04-26,C177,P013,Cooking Oil 1L,Groceries,153.61,1,USA,153.61
O00130,2025-12-26,C193,P022,Football,Sports,932.98,1,USA,932.98
O00130,2025-12-26,C193,P020,Water Bottle,Home & Kitchen,265.44,1,UK,265.44
O00130,2025-12-26,C193,P024,Dumbbells 5kg,Sports,1282.91,1,India,1282.91
O00130,2025-12-26,C193,P003,Headphones,Electronics,2583.99,1,Australia,2583.99
O00131,2025-06-15,C145,P009,Jacket,Fashion,3089.21,3,USA,9267.630000000001
O00132,2025-01-05,C047,P009,Jacket,Fashion,3047.18,1,UK,3047.18
O00132,2025-01-05,C047,P005,Smartwatch,Electronics,6761.17,2,Canada,13522.34
O00133,2025-11-10,C141,P011,Rice 5kg,Groceries,352.43,3,Australia,1057.29
O00133,2025-11-10,C141,P018,Dinner Set,Home & Kitchen,2779.99,1,USA,2779.99
O00133,2025-11-10,C141,P009,Jacket,Fashion,3089.08,2,Australia,6178.16
O00133,2025-11-10,C141,P014,Sugar 1kg,Groceries,55.78,1,Canada,55.78
O00133,2025-11-10,C141,P005,Smartwatch,Electronics,7515.7,2,Australia,15031.4
O00134,2025-12-16,C151,P002,Laptop,Electronics,59018.52,2,UK,118037.04
O00134,2025-12-16,C151,P013,Cooking Oil 1L,Groceries,155.18,2,UK,310.36
O00135,2025-11-12,C003,P016,Mixer Grinder,Home & Kitchen,3426.38,3,India,10279.14
O00135,2025-11-12,C003,P003,Headphones,Electronics,2434.86,2,USA,4869.72
O00135,2025-11-12,C003,P024,Dumbbells 5kg,Sports,1182.09,2,UK,2364.18
O00135,2025-11-12,C003,P013,Cooking Oil 1L,Groceries,172.04,1,Australia,172.04
O00136,2025-07-28,C135,P020,Water Bottle,Home & Kitchen,247.68,3,Canada,743.04
O00136,2025-07-28,C135,P001,Smartphone,Electronics,19347.38,1,India,19347.38
O00137,2025-09-10,C063,P013,Cooking Oil 1L,Groceries,171.33,1,UK,171.33
O00138,2025-10-12,C055,P014,Sugar 1kg,Groceries,54.23,2,India,108.46
O00138,2025-10-12,C055,P019,Bedsheet,Home & Kitchen,928.65,1,USA,928.65
O00138,2025-10-12,C055,P009,Jacket,Fashion,2870.38,2,UK,5740.76
O00138,2025-10-12,C055,P021,Cricket Bat,Sports,1443.46,1,Canada,1443.46
O00139,2025-10-17,C044,P012,Wheat Flour 5kg,Groceries,304.78,3,USA,914.3399999999999
O00139,2025-10-17,C044,P016,Mixer Grinder,Home & Kitchen,3266.06,3,UK,9798.18
O00139,2025-10-17,C044,P015,Tea 500g,Groceries,230.52,1,Australia,230.52
O00139,2025-10-17,C044,P006,T-Shirt,Fashion,748.1,2,USA,1496.2
O00139,2025-10-17,C044,P014,Sugar 1kg,Groceries,53.29,3,USA,159.87
O00140,2025-11-27,C171,P013,Cooking Oil 1L,Groceries,166.54,1,Canada,166.54
O00140,2025-11-27,C171,P007,Jeans,Fashion,1435.12,2,India,2870.24
O00140,2025-11-27,C171,P018,Dinner Set,Home & Kitchen,2737.05,2,India,5474.1
O00140,2025-11-27,C171,P023,Yoga Mat,Sports,708.19,2,India,1416.38
O00140,2025-11-27,C171,P019,Bedsheet,Home & Kitchen,856.85,2,India,1713.7
O00141,2025-10-03,C176,P024,Dumbbells 5kg,Sports,1268.65,2,Canada,2537.3
O00141,2025-10-03,C176,P003,Headphones,Electronics,2572.05,2,Australia,5144.1
O00141,2025-10-03,C176,P009,Jacket,Fashion,2988.55,1,Australia,2988.55
O00141,2025-10-03,C176,P020,Water Bottle,Home & Kitchen,259.29,2,Australia,518.58
O00142,2025-07-06,C123,P023,Yoga Mat,Sports,741.54,3,UK,2224.62
O00142,2025-07-06,C123,P010,Formal Shirt,Fashion,1161.28,2,India,2322.56
O00142,2025-07-06,C123,P003,Headphones,Electronics,2642.05,1,India,2642.05
O00142,2025-07-06,C123,P011,Rice 5kg,Groceries,340.28,3,Australia,1020.8399999999999
O00142,2025-07-06,C123,P005,Smartwatch,Electronics,7514.79,3,Australia,22544.37
O00143,2025-11-22,C029,P025,Badminton Racket,Sports,818.68,1,Canada,818.68
O00144,2025-01-08,C070,P015,Tea 500g,Groceries,229.36,3,UK,688.08
O00144,2025-01-08,C070,P002,Laptop,Electronics,54114.77,3,USA,162344.31
O00144,2025-01-08,C070,P017,Pressure Cooker,Home & Kitchen,2125.65,2,USA,4251.3
O00144,2025-01-08,C070,P023,Yoga Mat,Sports,726.48,3,Canada,2179.44
O00144,2025-01-08,C070,P014,Sugar 1kg,Groceries,52.96,1,UK,52.96
O00145,2025-09-25,C039,P015,Tea 500g,Groceries,234.42,2,Canada,468.84
O00145,2025-09-25,C039,P022,Football,Sports,982.11,3,Australia,2946.33
O00145,2025-09-25,C039,P013,Cooking Oil 1L,Groceries,169.58,2,India,339.16
O00146,2025-03-30,C013,P016,Mixer Grinder,Home & Kitchen,3076.83,3,UK,9230.49
O00146,2025-03-30,C013,P008,Sneakers,Fashion,2562.24,2,UK,5124.48
O00146,2025-03-30,C013,P005,Smartwatch,Electronics,7022.46,2,Australia,14044.92
O00146,2025-03-30,C013,P013,Cooking Oil 1L,Groceries,154.76,1,India,154.76
O00146,2025-03-30,C013,P019,Bedsheet,Home & Kitchen,855.03,3,UK,2565.09
O00147,2025-06-30,C047,P003,Headphones,Electronics,2636.82,3,Canada,7910.460000000001
O00147,2025-06-30,C047,P011,Rice 5kg,Groceries,334.7,1,USA,334.7
O00147,2025-06-30,C047,P008,Sneakers,Fashion,2411.97,1,Australia,2411.97
O00147,2025-06-30,C047,P012,Wheat Flour 5kg,Groceries,318.18,3,Canada,954.54
O00148,2025-10-26,C123,P022,Football,Sports,982.02,3,India,2946.06
O00148,2025-10-26,C123,P001,Smartphone,Electronics,19462.86,3,USA,58388.58
O00148,2025-10-26,C123,P019,Bedsheet,Home & Kitchen,908.21,1,Canada,908.21
O00149,2025-06-01,C200,P003,Headphones,Electronics,2713.4,3,Canada,8140.200000000001
O00149,2025-06-01,C200,P011,Rice 5kg,Groceries,343.86,2,India,687.72
O00149,2025-06-01,C200,P015,Tea 500g,Groceries,215.5,3,UK,646.5
O00150,2025-07-29,C068,P004,Bluetooth Speaker,Electronics,3674.92,3,Australia,11024.76
O00150,2025-07-29,C068,P019,Bedsheet,Home & Kitchen,877.05,3,UK,2631.1499999999996
O00150,2025-07-29,C068,P013,Cooking Oil 1L,Groceries,156.86,2,UK,313.72
O00150,2025-07-29,C068,P011,Rice 5kg,Groceries,352.72,2,Australia,705.44
O00151,2025-05-27,C093,P022,Football,Sports,942.15,1,India,942.15
O00151,2025-05-27,C093,P014,Sugar 1kg,Groceries,60.05,2,India,120.1
O00151,2025-05-27,C093,P011,Rice 5kg,Groceries,381.69,1,India,381.69
O00152,2025-06-03,C188,P021,Cricket Bat,Sports,1647.42,2,UK,3294.84
O00153,2025-01-06,C154,P001,Smartphone,Electronics,17706.57,1,India,17706.57
O00153,2025-01-06,C154,P008,Sneakers,Fashion,2528.63,1,UK,2528.63
O00153,2025-01-06,C154,P004,Bluetooth Speaker,Electronics,3750.5,2,Canada,7501.0
O00153,2025-01-06,C154,P006,T-Shirt,Fashion,704.07,3,Canada,2112.21
O00153,2025-01-06,C154,P023,Yoga Mat,Sports,672.14,3,India,2016.42
O00154,2025-04-09,C037,P004,Bluetooth Speaker,Electronics,3579.0,3,Australia,10737.0
O00154,2025-04-09,C037,P009,Jacket,Fashion,3007.43,3,India,9022.289999999999
O00155,2025-11-09,C149,P025,Badminton Racket,Sports,869.44,1,Canada,869.44
O00155,2025-11-09,C149,P003,Headphones,Electronics,2635.26,1,USA,2635.26
O00155,2025-11-09,C149,P021,Cricket Bat,Sports,1496.79,1,India,1496.79
O00156,2025-11-27,C134,P009,Jacket,Fashion,3109.7,2,India,6219.4
O00157,2025-08-14,C144,P013,Cooking Oil 1L,Groceries,156.12,3,India,468.36
O00157,2025-08-14,C144,P014,Sugar 1kg,Groceries,54.59,2,Canada,109.18
O00157,2025-08-14,C144,P003,Headphones,Electronics,2679.45,1,Canada,2679.45
O00157,2025-08-14,C144,P004,Bluetooth Speaker,Electronics,3778.33,3,Australia,11334.99
O00157,2025-08-14,C144,P017,Pressure Cooker,Home & Kitchen,2186.87,1,India,2186.87
O00158,2025-05-23,C016,P014,Sugar 1kg,Groceries,59.7,3,USA,179.10000000000002
O00158,2025-05-23,C016,P011,Rice 5kg,Groceries,343.5,1,Australia,343.5
O00158,2025-05-23,C016,P022,Football,Sports,887.27,1,India,887.27
O00159,2025-07-18,C052,P015,Tea 500g,Groceries,216.66,1,UK,216.66
O00159,2025-07-18,C052,P004,Bluetooth Speaker,Electronics,3599.79,3,India,10799.369999999999
O00160,2025-01-15,C068,P025,Badminton Racket,Sports,863.04,1,UK,863.04
O00161,2025-02-03,C010,P016,Mixer Grinder,Home & Kitchen,3103.21,3,India,9309.630000000001
O00161,2025-02-03,C010,P001,Smartphone,Electronics,19103.34,1,Canada,19103.34
O00161,2025-02-03,C010,P023,Yoga Mat,Sports,756.67,3,Australia,2270.0099999999998
O00161,2025-02-03,C010,P004,Bluetooth Speaker,Electronics,3701.67,3,UK,11105.01
O00162,2025-06-21,C199,P024,Dumbbells 5kg,Sports,1152.76,3,UK,3458.2799999999997
O00163,2025-02-19,C015,P011,Rice 5kg,Groceries,354.33,1,UK,354.33
O00163,2025-02-19,C015,P006,T-Shirt,Fashion,714.77,2,Australia,1429.54
O00163,2025-02-19,C015,P021,Cricket Bat,Sports,1620.56,2,Australia,3241.12
O00163,2025-02-19,C015,P022,Football,Sports,910.45,1,UK,910.45
O00164,2025-11-02,C016,P010,Formal Shirt,Fashion,1304.7,3,USA,3914.1000000000004
O00164,2025-11-02,C016,P024,Dumbbells 5kg,Sports,1275.51,3,UK,3826.5299999999997
O00165,2025-04-07,C110,P019,Bedsheet,Home & Kitchen,954.78,1,UK,954.78
O00165,2025-04-07,C110,P003,Headphones,Electronics,2680.65,3,India,8041.950000000001
O00166,2025-05-26,C079,P011,Rice 5kg,Groceries,333.46,3,Canada,1000.3799999999999
O00166,2025-05-26,C079,P019,Bedsheet,Home & Kitchen,855.08,3,India,2565.2400000000002
O00166,2025-05-26,C079,P021,Cricket Bat,Sports,1479.26,2,UK,2958.52
O00167,2025-07-04,C063,P016,Mixer Grinder,Home & Kitchen,3073.86,1,UK,3073.86
O00167,2025-07-04,C063,P008,Sneakers,Fashion,2446.3,2,Canada,4892.6
O00167,2025-07-04,C063,P005,Smartwatch,Electronics,7221.86,1,Australia,7221.86
O00167,2025-07-04,C063,P004,Bluetooth Speaker,Electronics,3826.61,1,UK,3826.61
O00168,2025-01-16,C021,P009,Jacket,Fashion,3144.63,2,India,6289.26
O00168,2025-01-16,C021,P006,T-Shirt,Fashion,681.36,1,Australia,681.36
O00168,2025-01-16,C021,P019,Bedsheet,Home & Kitchen,866.81,2,USA,1733.62
O00168,2025-01-16,C021,P025,Badminton Racket,Sports,809.62,2,USA,1619.24
O00169,2025-12-01,C135,P017,Pressure Cooker,Home & Kitchen,2112.78,3,India,6338.34
O00169,2025-12-01,C135,P023,Yoga Mat,Sports,697.94,1,USA,697.94
O00169,2025-12-01,C135,P021,Cricket Bat,Sports,1610.58,3,Canada,4831.74
O00169,2025-12-01,C135,P009,Jacket,Fashion,3021.96,1,India,3021.96
O00170,2025-03-15,C097,P008,Sneakers,Fashion,2603.68,1,UK,2603.68
O00170,2025-03-15,C097,P005,Smartwatch,Electronics,7056.15,1,Australia,7056.15
O00170,2025-03-15,C097,P003,Headphones,Electronics,2486.74,2,India,4973.48
O00171,2025-05-10,C057,P013,Cooking Oil 1L,Groceries,170.24,2,Canada,340.48
O00172,2025-02-16,C082,P023,Yoga Mat,Sports,748.61,3,USA,2245.83
O00172,2025-02-16,C082,P021,Cricket Bat,Sports,1646.8,3,Canada,4940.4
O00172,2025-02-16,C082,P011,Rice 5kg,Groceries,364.07,1,Canada,364.07
O00173,2025-07-08,C144,P013,Cooking Oil 1L,Groceries,161.5,1,USA,161.5
O00174,2025-04-18,C142,P021,Cricket Bat,Sports,1554.05,2,USA,3108.1
O00175,2025-08-26,C044,P014,Sugar 1kg,Groceries,56.67,1,UK,56.67
O00175,2025-08-26,C044,P009,Jacket,Fashion,2978.91,1,USA,2978.91
O00175,2025-08-26,C044,P001,Smartphone,Electronics,19119.64,1,India,19119.64
O00175,2025-08-26,C044,P002,Laptop,Electronics,58060.77,3,USA,174182.31
O00175,2025-08-26,C044,P015,Tea 500g,Groceries,223.37,1,USA,223.37
O00176,2025-10-21,C140,P008,Sneakers,Fashion,2645.42,1,Australia,2645.42
O00176,2025-10-21,C140,P015,Tea 500g,Groceries,225.08,3,India,675.24
O00176,2025-10-21,C140,P022,Football,Sports,888.59,3,USA,2665.77
O00176,2025-10-21,C140,P018,Dinner Set,Home & Kitchen,2800.47,2,Australia,5600.94
O00177,2025-07-31,C010,P005,Smartwatch,Electronics,6739.67,3,Australia,20219.010000000002
O00177,2025-07-31,C010,P004,Bluetooth Speaker,Electronics,3647.45,2,India,7294.9
O00177,2025-07-31,C010,P022,Football,Sports,960.71,3,Canada,2882.13
O00177,2025-07-31,C010,P003,Headphones,Electronics,2546.31,1,Canada,2546.31
O00178,2025-10-25,C048,P016,Mixer Grinder,Home & Kitchen,3208.1,2,Australia,6416.2
O00178,2025-10-25,C048,P006,T-Shirt,Fashion,703.51,2,USA,1407.02
O00178,2025-10-25,C048,P021,Cricket Bat,Sports,1597.48,3,UK,4792.4400000000005
O00179,2025-07-05,C194,P023,Yoga Mat,Sports,671.71,2,UK,1343.42
O00179,2025-07-05,C194,P022,Football,Sports,884.74,1,UK,884.74
O00180,2025-09-07,C186,P004,Bluetooth Speaker,Electronics,3467.56,1,USA,3467.56
O00180,2025-09-07,C186,P022,Football,Sports,882.24,3,Canada,2646.7200000000003
O00180,2025-09-07,C186,P003,Headphones,Electronics,2487.86,3,Canada,7463.58
O00180,2025-09-07,C186,P001,Smartphone,Electronics,18107.1,1,Canada,18107.1
O00181,2025-04-18,C011,P003,Headphones,Electronics,2576.89,1,Canada,2576.89
O00181,2025-04-18,C011,P006,T-Shirt,Fashion,730.22,2,UK,1460.44
O00182,2025-08-14,C197,P017,Pressure Cooker,Home & Kitchen,2157.15,3,Canada,6471.450000000001
O00182,2025-08-14,C197,P020,Water Bottle,Home & Kitchen,261.6,3,Canada,784.8000000000001
O00182,2025-08-14,C197,P021,Cricket Bat,Sports,1516.16,1,USA,1516.16
O00182,2025-08-14,C197,P018,Dinner Set,Home & Kitchen,2842.5,1,Australia,2842.5
O00182,2025-08-14,C197,P019,Bedsheet,Home & Kitchen,879.39,1,UK,879.39
O00183,2025-05-01,C063,P022,Football,Sports,857.25,3,Canada,2571.75
O00183,2025-05-01,C063,P024,Dumbbells 5kg,Sports,1190.82,1,Canada,1190.82
O00184,2025-08-03,C199,P021,Cricket Bat,Sports,1450.01,1,Australia,1450.01
O00184,2025-08-03,C199,P018,Dinner Set,Home & Kitchen,3027.09,3,USA,9081.27
O00185,2025-09-03,C087,P006,T-Shirt,Fashion,699.94,1,USA,699.94
O00185,2025-09-03,C087,P012,Wheat Flour 5kg,Groceries,320.47,2,USA,640.94
O00185,2025-09-03,C087,P001,Smartphone,Electronics,17988.92,2,Australia,35977.84
O00185,2025-09-03,C087,P007,Jeans,Fashion,1528.58,2,UK,3057.16
O00185,2025-09-03,C087,P008,Sneakers,Fashion,2570.58,3,India,7711.74
O00186,2025-08-19,C092,P018,Dinner Set,Home & Kitchen,2989.78,1,UK,2989.78
O00186,2025-08-19,C092,P023,Yoga Mat,Sports,764.26,1,Canada,764.26
O00186,2025-08-19,C092,P025,Badminton Racket,Sports,793.44,2,Canada,1586.88
O00186,2025-08-19,C092,P016,Mixer Grinder,Home & Kitchen,3108.55,1,USA,3108.55
O00186,2025-08-19,C092,P007,Jeans,Fashion,1488.57,3,Australia,4465.71
O00187,2025-12-19,C019,P011,Rice 5kg,Groceries,374.19,3,Australia,1122.57
O00188,2025-10-02,C066,P008,Sneakers,Fashion,2395.89,1,India,2395.89
O00188,2025-10-02,C066,P013,Cooking Oil 1L,Groceries,153.39,1,Canada,153.39
O00188,2025-10-02,C066,P011,Rice 5kg,Groceries,344.43,1,UK,344.43
O00189,2025-01-14,C152,P002,Laptop,Electronics,58442.44,1,USA,58442.44
O00189,2025-01-14,C152,P007,Jeans,Fashion,1457.3,3,Canada,4371.9
O00189,2025-01-14,C152,P016,Mixer Grinder,Home & Kitchen,3253.85,2,UK,6507.7
O00189,2025-01-14,C152,P013,Cooking Oil 1L,Groceries,167.7,2,India,335.4
O00189,2025-01-14,C152,P004,Bluetooth Speaker,Electronics,3453.18,1,USA,3453.18
O00190,2025-02-07,C071,P001,Smartphone,Electronics,18142.98,3,India,54428.94
O00190,2025-02-07,C071,P011,Rice 5kg,Groceries,349.07,3,Canada,1047.21
O00190,2025-02-07,C071,P020,Water Bottle,Home & Kitchen,249.53,2,USA,499.06
O00191,2025-12-24,C042,P013,Cooking Oil 1L,Groceries,157.06,3,Canada,471.18
O00191,2025-12-24,C042,P023,Yoga Mat,Sports,668.19,3,USA,2004.5700000000002
O00191,2025-12-24,C042,P001,Smartphone,Electronics,18342.89,1,UK,18342.89
O00191,2025-12-24,C042,P005,Smartwatch,Electronics,6790.47,3,USA,20371.41
